030600400000000060000009008001026040300050700206003001080190000005340007427000900,Hard
000003027000067000090500083609430000050000000000000250080040000031002090902000060,Hard
900000800050006000070901006730600508085700102000300004190500680000000000002000905,Hard
000005070100000049572000000008060007000002306900507000100009005090050000000003028,Hard
000000600000700805001028030000006028002150900000004070084000050003540007207000409,Hard
500008040000000000060070090800040010300020000005060024900001050003001900000000203,Hard
000075600000060850000000003208000004040390002601200000480610000000800090006040000,Hard
000000000001002003500007080800003007050706001400000006000460000200005090040020030,Hard
700003001930008500000009002000000000300100005400007080500600004029000000004700200,Hard
050000000003090062000060538900001340000000700030200000000905080500007000109600004,Hard
820070009500000060009000301400032000000700000053006820000308105070500000080029600,Hard
000032605002000000500700009045001900000300050801000400000000107680900300900007000,Hard
700008420405900000900047000006080005000409800204000100002010080000604050009000603,Hard
300080900000340000008005600500104070002009010003000040005001200000000000070008090,Hard
090506070670090501100007009000020090000704000020100007100000100080000000400630000,Hard
946150000000000700503080000004920000010000000000000078080040610000000057301600004,Hard
900800500400007002000000000036000000004700030500100400100009800690002050000006300,Hard
050000000003090062000060538900001340000000700030200000000905080500007000109600004,Hard
400003007080700090005060080010008600600070800802031500000090000020080010340506000,Hard
010000030730908200005370070100860402000005006000240000050409000006080040070000090,Hard
020073060005600340000000000102070085090002000700030000000305900000020051000800070,Hard
706000000003070005010300008460010200050900400000700600000000000040100009030002500,Hard
840060501000003040006900007020710006000630000900000050000040060200000180005000300,Hard
000000602057040031003000000000000007100750000740010096420085060001370008000900010,Hard
070020800600030070048000000700200009500010060000000000000400080200500010405900600,Hard
030600080009801702000500006000010003085000904070020000090001000053000000000090047,Hard
500000070006170030900020010600010009030080020000000000005008002000507000800060004,Hard
010000000687000010000097003000000000700000340040926000009605002002030000500019700,Hard
070005290000006081006800003020903000080200910070000000000010860500002070064500020,Hard
000070041000009000300501092001080060000007000007600004096800100200005030000090020,Hard
104070009007009500200501003020904030008007000005003708000002004063005000800090000,Hard
000390000050600009040002060001005010003000090008073002005006800000000000070007020,Hard
649801000807000600000070004180060409000010370000000500100080090000300105096050030,Hard
600002100032900070000008000200000400703000910080094000004000600120700005000000094,Hard
000000900009043080300701000000080009005000060460000500008600040050070000040150720,Hard
300049800000600501752001000001000700500396000008150096003010060004000100000028000,Hard
000020100006000000090070050070000231060000090508000060900500120000340009050100006,Hard
530009060609000100800070004053000008000040000400208005010060892000870040000004070,Hard
000000030000672000000050700100004000300060010060093400900000001801070040070080206,Hard
230700001000300900060200400000000000020004100050600070005006009903000000070008500,Hard
680000400700000126000704000900800050051309702403006000000000931101000000040015000,Hard
049100000001006000005280090096005308010063400000000000003000980700000010060030000,Hard
200900600000500800806070100400001200000000000600700009085000000040050002700400003,Hard
010070080008060004070000009000305000030700800500001400863000100000080042007010000,Hard
700902080900001004200000003000320000060008005070050030000000000100005700040009008,Hard
600080300000000057200007080000000000400030900020100800010003509090040200050070000,Hard
000004000006000000000390705074000060080003009902010370031600900009000000000540600,Hard
070005200000030095000209000009000004050000000080340010000906110021851000100000000,Hard
000201000002005009050080006000000000300050090080070004040090010020000010008710030,Hard
000000017090006400700002090040008300005020900000000000010010000400050103080030200,Hard
005600040090030002008000130060000000180000050507000900600015000043900000000760004,Hard
500700000002000000000079003400508930000002670083090240010900350009800160000003000,Hard
000000900009043080300701000000080009005000060460000500008600040050070000040150720,Hard
007970500001000003009040002040008300000301000060050008020090005000000000004080070,Hard
070000000080400070000053040009100730700002000000004902500009800004500000103020004,Hard
010040000200803090087105000340000906000000050800500073410010080060900000030074000,Hard
000000030000672000000050700100004000300060010060093400900000001801070040070080206,Hard
008007001000905000017003400300500010005002007009000003006010030580000600040200000,Hard
090506070670090501100007009000020090000704000020100007100000100080000000400630000,Hard
008007000040900060190083500000008010600000040000700300801009210003000000006000405,Hard
090006100207000000001004020370500090000700200040300800000000000030008900070400005,Hard
000600020801007900600004100005008000028560403000000080000090007000700010150000004,Hard
040080020600004801000605400300000000080000342050068000904200600060009104000076000,Hard
009070020040007080000000000070100260060030000020090040005080010004300008000000306,Hard
000064209000090004749132000200000800005001000980006070000400508001910000020080000,Hard
500420010042000700097080402403050090050000020900001000000000805730590000000002070,Hard
627350000003060000090000010070946000300000740008003100400000008000010409000000060,Hard
005000084040800250000500603300004090690007000000000045000400010080700020003000500,Hard
007800040200007050081000000000000000700090004300002060000008001400006003130200009,Hard
000080040000005000800000003100000090007240005089050730000001000020800000495060280,Hard
400070960900005020600003000002030008000000306007008010005001090200400080000000000,Hard
000108700000026015060040000200009050507200006001000084102094000400500070000070009,Hard
008003000000007104040500000500000600289000000300000570030080020000920005000000090,Expert
700040200000520006000000500070000960060000080425000000000009031004007000100600000,Expert
005000000600340100001060200304920000000000009000000506400680000120004900080000070,Expert
000100290003020600000090000100008000300071000296000000060000003005000010000504007,Expert
100300000008050000007000043000596000000008710000001020960000001000000900050800600,Expert
500900600009200830000070040090002000000006084070000306062010005300500020000000000,Expert
600000030009058004000002508006030070000000000400001200000060005008000000097520000,Expert
050000009001000200040062000000030010000000978000410050108001000900700500000800000,Expert
000000410080000003000056000094003000002000306007009000005400600040020000020061009,Expert
200000008700090000605030000300000600008407900100680000003200001050000006000800040,Expert
090000000000190307000800000005070009000400081020000070010004000000250040509003020,Expert
309000020070006005000470090400500000000000087600100000030680409500030000000000030,Expert
080000000003900000901003002000032004307000000000064800000000090500040600260800500,Expert
080000030704000000000500060001006000900340000070800200008003420040000910000250000,Expert
305800000900003004000005000000087040000010080000000539008000002040000900070260000,Expert
020000000001009700403000800302005000000007910000600004680000400000700030000500002,Expert
402000050009000020000000137700000000020307000300100500000050001000002600068040000,Expert
060020013000000200000070000080000400704890000070007000900008005001003006400050001,Expert
060070070000307024400000005090001200802003000000400600130206000000040000000000050,Expert
000070060000185009450900000000800010620000000003000007000406000300000000048050190,Expert
050000027008002000060400000903000080400006900000000300000394000000080001000060508,Expert
013000000000500004500027003050060000730005020900000000010090802200000190000010000,Expert
800600010027000090000540002000005900601020000040700000000100060400090080006000700,Expert
800030002000900830100700500080004000000050000470000306000060415009501060000000000,Expert
009081000070200040050003000032060409008000002000009000400600010000400087000000050,Expert
400080100000209000000730000020001009005000070090000050010500400600300000004007603,Expert
056080000000241000030050000000009500970000006000100008500000240004008010002000000,Expert
000007090904200000000100005008000700000000653027000100060050010700063000030000000,Expert
000000690028100000000000005600400301030050000009000080100030040396507000080000000,Expert
000078007000090001000000245004005070000002000205100000100000030080360000070000400,Expert
050008000090000102300100000000030004000867000000050093106000300000000070008500060,Expert
000050004069000350700000000008002030000000006000040720000400009400700501006908000,Expert
250300000000946000010500000005000096600000000900030040081000200000004300000070005,Expert
000400092009703000060000004013000000207800000000002050800050040700090108000004000,Expert
060000903002000000100030004000740030000500000685000000000001000001000120403005090,Expert
065007010000970600000000050000040720300000000609070000900000500080130070007000002,Expert
060400000300001000107030005920000030000004600000005009005020000704000010000006800,Expert
040520000000430006090000300608007900002100000007800050000058002060300000100000030,Expert
000307000010400600700000090900000507073160004000000006080001400060075000000000002,Expert
000090605080106000040003010600005007000000000001678340000000001000304000200000400,Expert
000000020000007800080003000040000005100000060070090000092000400005420100004560980,Expert
000000030008000040000004196100700000960000000300020500001010004640001000007500000,Expert
080030006050049300000000000000400001700208000106000040018002000000000209409005000,Expert
030040000001007000006000940000578000000300200000100306580000030000000008700010005,Expert
297000000100600000500103000070000050008000100000480030005002007000009000000010902,Expert
005078009980000000270000100000000243190700005000300000040001000000805007300000900,Expert
000400000050700009000908601964000080007000900000000000310002000000800007200000103,Expert
200009000500000410070040000009020008000000003038000700000893000000700060000200075,Expert
700080000005020009000000300500400000002000860100000004020001400000090200403005001,Expert
000000690028100000000000005600400301030050000009000080100030040396507000080000000,Expert
006100000500040000020009700805006090600001000004902000001000000000800270000500630,Expert
000600005439000000006074000001000900090000087000001000604000000058030002000580070,Expert
297000000100600000500103000070000050008000100000480030005002007000009000000010902,Expert
027590000000003000000600904400100000000000700050000096010900060105000000900400308,Expert
000070000050094060400200000302000800060000030090008540000020090700000021000706000,Expert
020603000009000300080000040000000457000100009000920008105009000400070800000050000,Expert
020006500000000100150000004001000089400009000006020000000512000000600140000400030,Expert
060020013000000200000070000080000400704890000070007000900008005001003006400050001,Expert
920070000000000300000085400084000060050000800000210000010000900000609205040800000,Expert
000000007600420000004901003000009700006008400891004000009056010000000008500000000,Expert
030400500670005002040000100000870900800006003002000000001002005000090130000000009,Expert
000702003000000694000500007900004030406070000000006000030000900001000080020180000,Expert
000970000900600300083050070000000005000000000200001407102010600004000290000060000,Expert
530000008009001000000049000496000823000000004003000060100100400000020500062000000,Expert
000000030090680005042070600020800000001000000403000009000000020680100400000004003,Expert
050000307900300000010080000000824000000001059000009006204000900008100040000000020,Expert
010070005600050040050030000008006002000000007009103000000000000006004100800005304,Expert
390000000000000460200000005070804010030020000500060800010130020908050000000200000,Expert
400000830000000040000820000060000000080070000000290501501000904009300007000059003,Expert
000000008000290650100073000031000004000380000820000100090501000200000070000004900,Expert
458000000900106000100300000000270006007000010080000009009004800000005000000010450,Expert
000007003000970000100003204080100070000000060200004000006800000050000006073200090,Expert
000030006030000200800000750208001000000000005100078002009000800000250040060004000,Expert
102004005008000730000000000001300500080000000000006042000000070040620001000503900,Expert
000106204040000050100700000000050030000003000001000672692000005000400000030060008,Expert
050008000090000102300100000000030004000867000000050093106000300000000070008500060,Expert
310050600000000000000084000000002400063700000002090005150000920600000058000001007,Expert
900370000003100040007000000000000317080000900092000400000090050560002000000004001,Expert
020000600050000210849000000700200000008005000000001307500080040000000090000940002,Expert
500000036974000000600000008002006000000300201040500000005040090000097600000000070,Expert
080100000600020000000500036001000520002000090847000000000000400100008100000047002,Expert
050900001016000300000000006000561000000009037000003080003400000700000420900050000,Expert
405090000003050000000182000800009200100000000050000810000200009061000004000006050,Expert
500000420000607010000000003004002008000079000070500000000340800051020000070000006,Expert
000000000000087300740003560013070000006000009009002004000305900900006001605000000,Expert
000300000070000000009085063900000670000040030070820009005000090000006100100000004,Expert
700000060000000145630000020000600009000020500809030000040005002010000000006104000,Expert
050670000600040100000030008123007000040003200000000730000000006005800400300002050,Expert
072030089500800000800040000000902870003005020000000000300010500001000000000000691,Expert
000063000902000007004000000090050003008000000700000169501000040000800200020540600,Expert
008007000002900600107600050400200091000000000800300020030500000605030400009000008,Expert
000087400800000001060000200695000000001003000002401000000900000000010059200500060,Expert
000400092009703000060000004013000000207800000000002050800050040700090108000004000,Expert
004000050200051000900000600000700000060300090037040000000008004000000163000204009,Expert
600200107900007002020000000001340000000800000340000050008060030100079080004000009,Expert
006002000080000052090030000000000400104000006300009100000600010000143000000900860,Expert
